0.000000, -32.125122, -32.125122

0.000030, -32.125152, -32.125122
0.000120, -32.125242, -32.125122
0.000267, -32.125390, -32.125122
0.000467, -32.125590, -32.125123
0.000714, -32.125837, -32.125123
0.001001, -32.126125, -32.125124
0.001320, -32.126444, -32.125124
0.001661, -32.126786, -32.125125
0.002015, -32.127140, -32.125125
0.002371, -32.127497, -32.125126
0.002720, -32.127847, -32.125127
0.003051, -32.128178, -32.125127
0.003355, -32.128483, -32.125128
0.003623, -32.128751, -32.125128
0.003847, -32.128976, -32.125129
0.004021, -32.129150, -32.125129
0.004139, -32.129269, -32.125129
0.004200, -32.129329, -32.125129
0.004200, -32.129329, -32.125129
0.004139, -32.129268, -32.125129
0.004020, -32.129149, -32.125129
0.003846, -32.128975, -32.125129
0.003622, -32.128750, -32.125128
0.003354, -32.128482, -32.125128
0.003050, -32.128177, -32.125127
0.002719, -32.127845, -32.125127
0.002370, -32.127496, -32.125126
0.002013, -32.127139, -32.125125
0.001659, -32.126784, -32.125125
0.001318, -32.126443, -32.125124
0.001000, -32.126124, -32.125124
0.000713, -32.125836, -32.125123
0.000467, -32.125589, -32.125123
0.000267, -32.125389, -32.125122
0.000120, -32.125242, -32.125122
0.000031, -32.125153, -32.125122
0.000001, -32.125123, -32.125122
0.000031, -32.125153, -32.125122
0.000121, -32.125243, -32.125122
0.000268, -32.125391, -32.125122
0.000468, -32.125591, -32.125123
0.000715, -32.125838, -32.125123
0.001002, -32.126126, -32.125124
0.001320, -32.126445, -32.125124
0.001661, -32.126786, -32.125125
0.002015, -32.127141, -32.125125
0.002371, -32.127497, -32.125126
0.002720, -32.127847, -32.125127
0.003051, -32.128178, -32.125127
0.003354, -32.128482, -32.125128
0.003622, -32.128750, -32.125128
0.003846, -32.128974, -32.125129
0.004019, -32.129149, -32.125129
0.004138, -32.129268, -32.125129
0.004198, -32.129328, -32.125129
0.004198, -32.129328, -32.125129
0.004138, -32.129268, -32.125129
0.004019, -32.129149, -32.125129
0.003846, -32.128974, -32.125129
0.003622, -32.128750, -32.125128
0.003354, -32.128482, -32.125128
0.003050, -32.128178, -32.125127
0.002719, -32.127846, -32.125127
0.002371, -32.127497, -32.125126
0.002014, -32.127140, -32.125125
0.001660, -32.126785, -32.125125
0.001319, -32.126443, -32.125124
0.001001, -32.126124, -32.125124
0.000714, -32.125837, -32.125123
0.000467, -32.125590, -32.125123
0.000267, -32.125389, -32.125122
0.000120, -32.125242, -32.125122
0.000030, -32.125152, -32.125122
0.000000, -32.125122, -32.125122
0.000031, -32.125153, -32.125122
0.000121, -32.125243, -32.125122
0.000268, -32.125390, -32.125122
0.000468, -32.125591, -32.125123
0.000715, -32.125838, -32.125123
0.001002, -32.126126, -32.125124
0.001321, -32.126445, -32.125124
0.001663, -32.126787, -32.125125
0.002017, -32.127142, -32.125126
0.002373, -32.127499, -32.125126
0.002722, -32.127849, -32.125127
0.003053, -32.128180, -32.125127
0.003357, -32.128485, -32.125128
0.003624, -32.128753, -32.125128
0.003848, -32.128977, -32.125129
0.004022, -32.129151, -32.125129
0.004140, -32.129269, -32.125129
0.004200, -32.129329, -32.125129
0.004199, -32.129329, -32.125129
0.004138, -32.129268, -32.125129
0.004019, -32.129148, -32.125129
0.003845, -32.128973, -32.125129
0.003620, -32.128748, -32.125128
0.003352, -32.128480, -32.125128
0.003048, -32.128175, -32.125127
0.002717, -32.127843, -32.125127
0.002368, -32.127494, -32.125126
0.002011, -32.127137, -32.125125
0.001658, -32.126782, -32.125125
0.001317, -32.126441, -32.125124
0.000998, -32.126122, -32.125124
0.000712, -32.125835, -32.125123
0.000466, -32.125588, -32.125123
0.000266, -32.125388, -32.125122
0.000120, -32.125242, -32.125122
0.000030, -32.125152, -32.125122
0.000000, -32.125122, -32.125122
0.000031, -32.125153, -32.125122
0.000121, -32.125243, -32.125122
0.000269, -32.125391, -32.125122
0.000469, -32.125591, -32.125123
0.000716, -32.125839, -32.125123
0.001003, -32.126126, -32.125124
0.001321, -32.126446, -32.125124
0.001663, -32.126788, -32.125125
0.002017, -32.127142, -32.125125
0.002373, -32.127499, -32.125126
0.002722, -32.127848, -32.125127
0.003052, -32.128180, -32.125127
0.003356, -32.128484, -32.125128
0.003624, -32.128752, -32.125128
0.003847, -32.128976, -32.125129
0.004021, -32.129150, -32.125129
0.004140, -32.129269, -32.125129
0.004199, -32.129329, -32.125129
0.004199, -32.129329, -32.125129
0.004138, -32.129268, -32.125129
0.004019, -32.129148, -32.125129
0.003845, -32.128974, -32.125129
0.003620, -32.128749, -32.125128
0.003352, -32.128480, -32.125128
0.003048, -32.128176, -32.125127
0.002717, -32.127844, -32.125127
0.002368, -32.127494, -32.125126
0.002012, -32.127137, -32.125125
0.001658, -32.126783, -32.125125
0.001317, -32.126441, -32.125124
0.000999, -32.126122, -32.125124
0.000712, -32.125835, -32.125123
0.000466, -32.125588, -32.125123
0.000266, -32.125389, -32.125122
0.000120, -32.125242, -32.125122
0.000030, -32.125152, -32.125122
0.000008, -32.125124, -32.125116
0.000041, -32.125161, -32.125119
0.000114, -32.125234, -32.125120
0.000222, -32.125342, -32.125120
0.000361, -32.125481, -32.125120
0.000528, -32.125648, -32.125120
0.000719, -32.125839, -32.125121
0.000928, -32.126048, -32.125121
0.001149, -32.126270, -32.125121
0.001377, -32.126499, -32.125122
0.001605, -32.126727, -32.125122
0.001828, -32.126951, -32.125122
0.002039, -32.127162, -32.125123
0.002233, -32.127356, -32.125123
0.002404, -32.127527, -32.125123
0.002547, -32.127671, -32.125124
0.002660, -32.127784, -32.125124
0.002738, -32.127862, -32.125124
0.002780, -32.127904, -32.125124
0.002785, -32.127909, -32.125124
0.002752, -32.127876, -32.125124
0.002682, -32.127806, -32.125124
0.002578, -32.127701, -32.125124
0.002441, -32.127565, -32.125124
0.002277, -32.127400, -32.125123
0.002088, -32.127211, -32.125123
0.001881, -32.127003, -32.125123
0.001660, -32.126783, -32.125122
0.001433, -32.126555, -32.125122
0.001204, -32.126326, -32.125121
0.000981, -32.126102, -32.125121
0.000769, -32.125890, -32.125121
0.000574, -32.125694, -32.125120
0.000401, -32.125521, -32.125120
0.000254, -32.125374, -32.125120
0.000139, -32.125259, -32.125120
0.000058, -32.125177, -32.125119
0.000012, -32.125132, -32.125119
0.000005, -32.125124, -32.125119
0.000034, -32.125154, -32.125119
0.000101, -32.125220, -32.125120
0.000202, -32.125322, -32.125120
0.000336, -32.125455, -32.125120
0.000498, -32.125618, -32.125120
0.000684, -32.125804, -32.125121
0.000889, -32.126010, -32.125121
0.001108, -32.126230, -32.125121
0.001335, -32.126457, -32.125122
0.001563, -32.126685, -32.125122
0.001787, -32.126909, -32.125122
0.001999, -32.127122, -32.125123
0.002196, -32.127319, -32.125123
0.002371, -32.127494, -32.125123
0.002519, -32.127642, -32.125124
0.002637, -32.127761, -32.125124
0.002721, -32.127845, -32.125124
0.002769, -32.127893, -32.125124
0.002781, -32.127905, -32.125124
0.002755, -32.127879, -32.125124
0.002692, -32.127816, -32.125124
0.002594, -32.127718, -32.125124
0.002464, -32.127587, -32.125124
0.002305, -32.127428, -32.125123
0.002121, -32.127244, -32.125123
0.001918, -32.127041, -32.125123
0.001701, -32.126823, -32.125122
0.001475, -32.126597, -32.125122
0.001248, -32.126369, -32.125121
0.001025, -32.126146, -32.125121
0.000811, -32.125932, -32.125121
0.000614, -32.125734, -32.125120
0.000444, -32.125557, -32.125114
0.000306, -32.125420, -32.125113
0.000198, -32.125311, -32.125113
0.000121, -32.125234, -32.125113
0.000123, -32.125272, -32.125149
0.000203, -32.125352, -32.125149
0.000312, -32.125462, -32.125150
0.000461, -32.125616, -32.125155
0.000664, -32.125819, -32.125155
0.000907, -32.126063, -32.125155
0.001185, -32.126341, -32.125156
0.001489, -32.126645, -32.125156
0.001810, -32.126967, -32.125157
0.002140, -32.127298, -32.125157
0.002470, -32.127628, -32.125158
0.002790, -32.127949, -32.125159
0.003091, -32.128251, -32.125159
